id_denue,clee,nombre_establecimiento,nombre_normalizado,razon_social,codigo_scian,actividad_scian,categoria_enfoque,subcategoria,sector,es_oferta_deportiva,es_gimnasio_acondicionamiento,es_club_deportivo,es_servicio_adulto_mayor,mencion_explicita_adulto_mayor,terminos_adulto_mayor,criterio_adulto_mayor,requiere_revision_manual,motivo_revision,posible_duplicado_nombre_coordenadas,personal_ocupado,tipo_vialidad,nombre_vialidad,numero_exterior,letra_exterior,numero_interior,letra_interior,direccion_limpia,tipo_asentamiento,asentamiento,codigo_postal,codigo_postal_valido,clave_entidad,entidad,clave_alcaldia,alcaldia,clave_localidad,localidad,ageb,manzana,clave_municipio,clave_ageb,clave_manzana,latitud,longitud,coordenadas_validas,telefono,correo_electronico,sitio_web,tipo_unidad_economica,fecha_alta_denue,anio_alta_denue,mes_alta_denue,anio_datos,mes_corte,edicion_denue
648308,,ACADEMIA DE BAILE SIN NOMBRE,ACADEMIA DE BAILE SIN NOMBRE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CAMPO ALAZÃ�N,144,,,,CALLE CAMPO ALAZÃ�N 144 PUEBLO SAN ANDRÃ‰S 02240,PUEBLO,SAN ANDRÃ‰S,02240,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0218,006,09002,0900200010218,0900200010218006,19.49202966,-99.18623456,1,5553827573,,,Fijo,JULIO 2010,,,2020,11,2020-11
644650,,ACADEMIA SIN NOMBRE,ACADEMIA SIN NOMBRE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,AVENIDA,FF. CC. NACIONALES DE MÃ‰XICO,434,,,,AVENIDA FF. CC. NACIONALES DE MÃ‰XICO 434 COLONIA SAN FRANCISCO TETECALA 02730,COLONIA,SAN FRANCISCO TETECALA,02730,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1023,027,09002,0900200011023,0900200011023027,19.47791156,-99.19018064,1,5565460423,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
682577,,ARMY GYM SAN PEDRO XALPA,ARMY GYM SAN PEDRO XALPA,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,GENERAL JOAQUÃ�N AMARO,69,,,,CALLE GENERAL JOAQUÃ�N AMARO 69 COLONIA AMPLIACION SAN PEDRO XALPA 02719,COLONIA,AMPLIACION SAN PEDRO XALPA,02719,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0612,001,09002,0900200010612,0900200010612001,19.47902491,-99.21681618,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
682808,,"ASOCIACIÃ“N SONBAE DE MEXICO, A.C. DE TAEKWONDO.",ASOCIACIA N SONBAE DE MEXICO A C DE TAEKWONDO,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,EJE VIAL,3 NORTE (CALZADA SAN ISIDRO),230,,5,,EJE VIAL 3 NORTE (CALZADA SAN ISIDRO) 230 INT 5 COLONIA SAN PEDRO XALPA 02710,COLONIA,SAN PEDRO XALPA,02710,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1080,047,09002,0900200011080,0900200011080047,19.48579168,-99.2119857,1,5517420008,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
6307386,,BONGA GYM,BONGA GYM,BUDGET GYMS S DE RL DE CV,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,1,codigo_postal_faltante_o_invalido,0,11 a 30 personas,AVENIDA,AZCAPOTZALCO,527,,,,AVENIDA AZCAPOTZALCO 527 COLONIA AZCAPOTZALCO 2070,COLONIA,AZCAPOTZALCO,2070,0,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0472,013,09002,0900200010472,0900200010472013,19.47822785,-99.18700513,1,,,,Fijo,JULIO 2010,,,2020,11,2020-11
6309374,,BONGA GYM,BONGA GYM,BUDGET GYMS S DE RL DE CV,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,1,codigo_postal_faltante_o_invalido,0,11 a 30 personas,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),294,,,,EJE VIAL 1 PONIENTE (CALZADA VALLEJO) 294 COLONIA SAN FRANCISCO XOCOTITLA 2960,COLONIA,SAN FRANCISCO XOCOTITLA,2960,0,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0580,018,09002,0900200010580,0900200010580018,19.46765128,-99.14404971,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
680532,,CARDIO FITNESS 45,CARDIO FITNESS 45,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,RÃ�O BLANCO,1341,,,,CALLE RÃ�O BLANCO 1341 COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0928,009,09002,0900200010928,0900200010928009,19.50534643,-99.2045159,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
681444,,CEMICAN GYM,CEMICAN GYM,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,PAPALOAPAN,51,,,,CALLE PAPALOAPAN 51 COLONIA SAN ANDRES 02240,COLONIA,SAN ANDRES,02240,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0133,007,09002,0900200010133,0900200010133007,19.49319197,-99.17949213,1,5566457789,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
683789,,CENTRO DE FORMACIÃ“N EN ARTES MARCIALES,CENTRO DE FORMACIA N EN ARTES MARCIALES,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,PORVENIR,21,,,,CALLE PORVENIR 21 COLONIA AZCAPOTZALCO CENTRO 02000,COLONIA,AZCAPOTZALCO CENTRO,02000,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0468,011,09002,0900200010468,0900200010468011,19.4834095,-99.18672876,1,5555475146,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
634315,,CENTRO DEPORTIVO XOCHINAHUAC,CENTRO DEPORTIVO XOCHINAHUAC,GOBIERNO DEL DISTRITO FEDERAL,713944,Centros de acondicionamiento fÃ­sico del sector pÃºblico,oferta_deportiva,acondicionamiento_fisico,publico,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,CANCAB,0,SN,,,CALLE CANCAB 0 SN UNIDAD HABITACIONAL SAN MARTÃ�N XOCHINAHUAC 02210,UNIDAD HABITACIONAL,SAN MARTÃ�N XOCHINAHUAC,02210,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1127,032,09002,0900200011127,0900200011127032,19.50839693,-99.19199545,1,5553826299,,,Fijo,JULIO 2010,,,2020,11,2020-11
680492,,CLASES DE BAILE SIN NOMBRE,CLASES DE BAILE SIN NOMBRE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,ARQUITECTURA,23,,,,CALLE ARQUITECTURA 23 COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,003A,013,09002,090020001003A,090020001003A013,19.50923005,-99.20600544,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
680749,,"CLASES DE ZUMBA, FITNESS Y DANZA",CLASES DE ZUMBA FITNESS Y DANZA,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CULTURA NORTE,0,SN,247,,CALLE CULTURA NORTE 0 SN INT 247 COLONIA SAN MARTÃ�N XOCHINAHUAC 02210,COLONIA,SAN MARTÃ�N XOCHINAHUAC,02210,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1112,031,09002,0900200011112,0900200011112031,19.50967132,-99.19743842,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
680526,,CLASES DE ZUMBA Y TAE KO DOW SIN NOMBRE,CLASES DE ZUMBA Y TAE KO DOW SIN NOMBRE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,OSA MAYOR,50,,,,CALLE OSA MAYOR 50 COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0097,013,09002,0900200010097,0900200010097013,19.50496028,-99.20523323,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
6430063,,CLUB ATLÃ‰TICO LOBO,CLUB ATLA TICO LOBO,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CRUZ GÃ�LVEZ,325,,,,CALLE CRUZ GÃ�LVEZ 325 COLONIA NUEVA SANTA MARIA 02820,COLONIA,NUEVA SANTA MARIA,02820,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0720,026,09002,0900200010720,0900200010720026,19.4676068,-99.16527882,1,53550266,,,Fijo,JULIO 2010,,,2020,11,2020-11
644656,,CLUB MANY GYM,CLUB MANY GYM,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,TOCHTLI,0,SN,,,CALLE TOCHTLI 0 SN COLONIA SAN FRANCISCO TETECALA 02730,COLONIA,SAN FRANCISCO TETECALA,02730,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1023,027,09002,0900200011023,0900200011023027,19.47774136,-99.19077544,1,5553535242,,,Fijo,JULIO 2010,,,2020,11,2020-11
683736,,CLUB PERROS DE PELEA,CLUB PERROS DE PELEA,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,TÃ�ZOC,4,,,,CALLE TÃ�ZOC 4 COLONIA VILLA AZCAPOTZALCO 02000,COLONIA,VILLA AZCAPOTZALCO,02000,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0311,026,09002,0900200010311,0900200010311026,19.47944285,-99.18594206,1,5566504809,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
739154,,CORPORAL GYM,CORPORAL GYM,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CLAVELINAS,270,,,,CALLE CLAVELINAS 270 COLONIA NUEVA SANTA MARIA 02800,COLONIA,NUEVA SANTA MARIA,02800,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0839,027,09002,0900200010839,0900200010839027,19.46579161,-99.17286822,1,5553555010,,,Fijo,JULIO 2010,,,2020,11,2020-11
6752206,,CREA IMAGEN Y ESTILO,CREA IMAGEN Y ESTILO,CREA IMAGEN Y ESTILO,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,PRIMERA PRIVADA CAMARONES,36,,,,CALLE PRIMERA PRIVADA CAMARONES 36 COLONIA EL RECREO 02070,COLONIA,EL RECREO,02070,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0472,007,09002,0900200010472,0900200010472007,19.47505373,-99.18329437,1,,,,Fijo,OCTUBRE 2016,,,2020,11,2020-11
739415,,CURVES,CURVES,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,PLAN DE SAN LUIS,440,,,,CALLE PLAN DE SAN LUIS 440 CIUDAD INDUSTRIAL NUEVA SANTA MARÃ�A 02800,CIUDAD INDUSTRIAL,NUEVA SANTA MARÃ�A,02800,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0839,018,09002,0900200010839,0900200010839018,19.46262816,-99.16717762,1,5550169874,cuvesnuevasantamaria@hotmail.com,WWW.CURVES.COM.MX,Fijo,JULIO 2010,,,2020,11,2020-11
668026,,DEPORTIVO INCLÃ�N,DEPORTIVO INCLA N,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,SAN LUCAS,129,,,,CALLE SAN LUCAS 129 COLONIA DEL RECREO 02070,COLONIA,DEL RECREO,02070,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,067A,007,09002,090020001067A,090020001067A007,19.47143723,-99.18313703,1,5555619285,deportivoinclan@gmail.com,WWW.DEPORTIVOINCLAN.COM.MX,Fijo,JULIO 2010,,,2020,11,2020-11
641220,,DEPORTIVO RENOVACIÃ“N NACIONAL,DEPORTIVO RENOVACIA N NACIONAL,GOBIERNO DE DISTRITO FEDERAL,713944,Centros de acondicionamiento fÃ­sico del sector pÃºblico,oferta_deportiva,acondicionamiento_fisico,publico,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,GENERAL LUCIO BLANCO,0,SN,,,CALLE GENERAL LUCIO BLANCO 0 SN COLONIA PROVIDENCIA 02440,COLONIA,PROVIDENCIA,02440,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0237,015,09002,0900200010237,0900200010237015,19.48861524,-99.21318235,1,5553474688,,,Fijo,JULIO 2010,,,2020,11,2020-11
638917,,DEPORTIVO REYNOSA,DEPORTIVO REYNOSA,DEPORTIVO REYNOSA,713944,Centros de acondicionamiento fÃ­sico del sector pÃºblico,oferta_deportiva,acondicionamiento_fisico,publico,1,1,0,0,0,,no_aplica,0,,0,31 a 50 personas,AVENIDA,SAN PABLO XALPA,0,SN,,,AVENIDA SAN PABLO XALPA 0 SN MANZANA SANTA BARBARA 02230,MANZANA,SANTA BARBARA,02230,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0129,009,09002,0900200010129,0900200010129009,19.50147669,-99.18364676,1,53824554,,,Fijo,JULIO 2010,,,2020,11,2020-11
740864,,DEPORTIVO VICTORIA DE LAS DEMOCRACIAS,DEPORTIVO VICTORIA DE LAS DEMOCRACIAS,DELEGACIÃ“N AZCAPOTZALCO,713944,Centros de acondicionamiento fÃ­sico del sector pÃºblico,oferta_deportiva,acondicionamiento_fisico,publico,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,CALLE,TORONJIL,0,SN,,,CALLE TORONJIL 0 SN COLONIA IGNACIO ALLENDE 02810,COLONIA,IGNACIO ALLENDE,02810,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0542,036,09002,0900200010542,0900200010542036,19.46707747,-99.16296312,1,,,,Fijo,JULIO 2010,,,2020,11,2020-11
6509343,,DX GYM,DX GYM,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,AVENIDA,EL ROSARIO,1025,,,,AVENIDA EL ROSARIO 1025 COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0928,009,09002,0900200010928,0900200010928009,19.50190089,-99.20404762,1,,,,Fijo,ENERO 2016,,,2020,11,2020-11
680627,,DX GYM,DX GYM,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,51 a 100 personas,AVENIDA,AQUILES SERDÃ�N,1025,,,,AVENIDA AQUILES SERDÃ�N 1025 COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0928,009,09002,0900200010928,0900200010928009,19.50302436,-99.20521223,1,5553837789,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
6429534,,EDER GYM GIMNASIO,EDER GYM GIMNASIO,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CERRADA SOFÃ�A EUGENIA,5,,,,CALLE CERRADA SOFÃ�A EUGENIA 5 COLONIA PUEBLO SANTA BÃ�RBARA 02230,COLONIA,PUEBLO SANTA BÃ�RBARA,02230,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0133,009,09002,0900200010133,0900200010133009,19.49793472,-99.1826284,1,5553827955,,,Fijo,JULIO 2010,,,2020,11,2020-11
6738243,,ENERGY FITNESS,ENERGY FITNESS,NEW EVOLUTION FITNESS MEXICO S DE RL DE CV,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,1,codigo_postal_faltante_o_invalido,0,31 a 50 personas,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),1090,,,,EJE VIAL 1 PONIENTE (CALZADA VALLEJO) 1090 AEROPUERTO SANTA CRUZ DE LAS SALINAS 2340,AEROPUERTO,SANTA CRUZ DE LAS SALINAS,2340,0,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0877,027,09002,0900200010877,0900200010877027,19.48564187,-99.15084999,1,,,,Fijo,OCTUBRE 2016,,,2020,11,2020-11
739204,,ESCUELA DE DANZA Y ACONDICIONAMIENTO FÃ�SICO CLAP FITNESS,ESCUELA DE DANZA Y ACONDICIONAMIENTO FA SICO CLAP FITNESS,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,MEMBRILLO,170,,,,CALLE MEMBRILLO 170 COLONIA NUEVA SANTA MARIA 02800,COLONIA,NUEVA SANTA MARIA,02800,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0839,006,09002,0900200010839,0900200010839006,19.46417967,-99.16952875,1,,,,Fijo,JULIO 2010,,,2020,11,2020-11
682689,,ESTUDIO DE BAILE SIN NOMBRE,ESTUDIO DE BAILE SIN NOMBRE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,FRANCISCO VILLA,3,,,,CALLE FRANCISCO VILLA 3 COLONIA AMPLIACION SAN PEDRO XALPA 02710,COLONIA,AMPLIACION SAN PEDRO XALPA,02710,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0627,014,09002,0900200010627,0900200010627014,19.47642703,-99.21945713,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
682752,,ESTUDIO DE FITNESS CURVES,ESTUDIO DE FITNESS CURVES,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,EJE VIAL,3 NORTE (CALZADA SAN ISIDRO),630,8,,,EJE VIAL 3 NORTE (CALZADA SAN ISIDRO) 630 8 COLONIA SAN PEDRO XALPA 02710,COLONIA,SAN PEDRO XALPA,02710,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1080,047,09002,0900200011080,0900200011080047,19.48583421,-99.21168181,1,5563054689,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
634756,,FD STUDIO,FD STUDIO,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CAMPO MACUSPANA,25,,,,CALLE CAMPO MACUSPANA 25 COLONIA REYNOSA TAMAULIPAS 02200,COLONIA,REYNOSA TAMAULIPAS,02200,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0114,006,09002,0900200010114,0900200010114006,19.49624604,-99.18524177,1,5559141765,,,Fijo,JULIO 2010,,,2020,11,2020-11
653399,,FITNESS SPACE,FITNESS SPACE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CAMPO CANTEMOC,410,,,,CALLE CAMPO CANTEMOC 410 PUEBLO SAN MIGUEL AMANTLA 02700,PUEBLO,SAN MIGUEL AMANTLA,02700,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0650,006,09002,0900200010650,0900200010650006,19.47797918,-99.20097774,1,5524514227,,,Fijo,JULIO 2010,,,2020,11,2020-11
633371,,FRONTÃ“N DE USOS MULTIPLES,FRONTA N DE USOS MULTIPLES,LA COMUNIDAD DEL SECTOR 2A EL ROSARIO,713944,Centros de acondicionamiento fÃ­sico del sector pÃºblico,oferta_deportiva,acondicionamiento_fisico,publico,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,AURIGA,0,SN,,,CALLE AURIGA 0 SN COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0010,015,09002,0900200010010,0900200010010015,19.51469364,-99.20508568,1,,,,Fijo,JULIO 2010,,,2020,11,2020-11
641088,,FRONTÃ“N Y SQUASH SAN JUAN,FRONTA N Y SQUASH SAN JUAN,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,FEDERICO DÃ�VALOS,81,,,,CALLE FEDERICO DÃ�VALOS 81 COLONIA PUEBLO SAN JUAN TLIHUACA 02400,COLONIA,PUEBLO SAN JUAN TLIHUACA,02400,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,1004,011,09002,0900200011004,0900200011004011,19.49423319,-99.20408985,1,5553838849,,,Fijo,JULIO 2010,,,2020,11,2020-11
726237,,FUENTES GYM FITNESS,FUENTES GYM FITNESS,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,CLAVERÃ�A,180,,,,AVENIDA CLAVERÃ�A 180 COLONIA CLAVERÃ�A 02080,COLONIA,CLAVERÃ�A,02080,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0701,001,09002,0900200010701,0900200010701001,19.46509173,-99.18015623,1,5553417818,,,Fijo,JULIO 2010,,,2020,11,2020-11
680663,,FUTBOL CATORCE,FUTBOL CATORCE,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,AQUILES SERDÃ�N,1025,,,SN,AVENIDA AQUILES SERDÃ�N 1025 INT SN COLONIA UNIDAD HABITACIONAL EL ROSARIO 02100,COLONIA,UNIDAD HABITACIONAL EL ROSARIO,02100,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0928,009,09002,0900200010928,0900200010928009,19.50302436,-99.20521223,1,5591270185,futbolcatorce7@gmail.com,WWW.FUT14.NET,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
642701,,GABRIELS GYM GIMNASIO,GABRIELS GYM GIMNASIO,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,FRESNOS,20,,,,CALLE FRESNOS 20 COLONIA PASTEROS 02150,COLONIA,PASTEROS,02150,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0190,016,09002,0900200010190,0900200010190016,19.49602948,-99.19314782,1,5553826246,,,Fijo,JULIO 2010,,,2020,11,2020-11
6738244,,GIMNASIO,GIMNASIO,NEW EVOLUTION FITNESS MEXICO,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,1,codigo_postal_faltante_o_invalido,0,11 a 30 personas,AVENIDA,JARDÃ�N,330,,,,AVENIDA JARDÃ�N 330 COLONIA DEL GAS 2950,COLONIA,DEL GAS,2950,0,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0542,003,09002,0900200010542,0900200010542003,19.46866314,-99.15943977,1,,,,Fijo,OCTUBRE 2016,,,2020,11,2020-11
642812,,GIMNASIO ARLAS GYM,GIMNASIO ARLAS GYM,,713943,Centros de acondicionamiento fÃ­sico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,AVENIDA,AQUILES SERDÃ�N,360,,,,AVENIDA AQUILES SERDÃ�N 360 COLONIA PASTEROS 02150,COLONIA,PASTEROS,02150,1,09,CIUDAD DE MÃ‰XICO,002,Azcapotzalco,0001,Azcapotzalco,0190,031,09002,0900200010190,0900200010190031,19.4915411,-99.19579927,1,5553835620,,,Fijo,JULIO 2010,,,2020,11,2020-11
