Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Población objetivo estimada,Sector,Alcance,Dedicación a infancias,Regla de inclusión,Palabras clave detectadas,Es guardería o estancia infantil,Es preescolar,Es primaria,Es secundaria,Es escuela de varios niveles,Es educación especial,Es media superior o técnica,Es formación complementaria,Es club o deporte,Es recreación o cultura infantil,Es apoyo social o residencia,Enfoque primera infancia,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
259018,795290,,LUDOTECA,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztacalco,Iztacalco,INFONAVIT IZTACALCO,08900,1,CALLE,MANZANA O EDIFICACION CONTIGUA,14,0900600010931,0931,032,19.38253365,-99.10556897,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
259677,733388,,LUDOTECA PILCALLI DE LA ASAMBLEA COMUNITARIA MIRAVALLE,CECILIA LIMA MIRAFUENTES,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,MIRAVALLES,09693,1,CALLE,RICARDO FLORES MAGON,,0900700014876,4876,025,19.33886861,-98.99677651,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
259673,8680750,,LUDOTECA KIDS FAT BLSG,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,KID | LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tlalpan,Tlalpan,HACIENDA COAPA,14326,1,CALLE,DON REFUGIO,4,0901200011937,1937,001,19.29770098,-99.11904574,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
258736,645261,,BIBLIOTECA PUBLICA MISAEL NIÑEZ ACOSTA,GOBIERNO DEL CDMX,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,NIÑEZ,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,6 a 10 personas,Fijo,Venustiano Carranza,Venustiano Carranza,MICHOACANA,15240,1,EJE VIAL,3 ORIENTE (INGENIERO EDUARDO MOLINA),,0901700010244,0244,008,19.4437733,-99.11266531,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
338200,684393,,CENTRO HOLÍSTICO,VOLUNTARIADO NACIONAL,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,NUEVA SANTA MARIA,02800,1,CALLE,GUANABANA,134,0900200010839,0839,003,19.46270229,-99.16870747,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
337538,9191080,,CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO,CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,UNIDAD EL ROSARIO CTM,02100,1,CALLE,HIDROGENO,,0900200010044,0044,001,19.50917765,-99.20147735,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
339744,8000825,,ESCUELA DE BOX AQUILES SERDAN,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,SANTO DOMINGO,02160,1,PRIVADA,PRIMERA AQUILES SERDAN,,090020001028A,028A,030,19.48637868,-99.19051245,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
333952,7401219,,KARATE DO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,AMPLIACION SAN PEDRO XALPA,02719,1,AVENIDA,CALZADA DE LAS ARMAS,267,0900200010595,0595,025,19.48435141,-99.21816531,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
335380,7768044,,SALON DE LA UNIDAD HABITACIONAL TLATILCO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,TLATILCO,02860,1,AVENIDA,AVENIDA DE LOS MAESTROS,465,0900200011061,1061,029,19.46204003,-99.16523151,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
338586,8241976,,SPORT CITY TECNOPARQUE,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,SANTA BARBARA,02230,1,AVENIDA,5 NORTE (DEPORTIVO REYNOSA),972,0900200010932,0932,016,19.50191314,-99.17719759,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
339246,6773858,,SPORTS WORLD CLAVERIA,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Azcapotzalco,Azcapotzalco,CLAVERIA,02080,1,CALLE,EGIPTO,142,0900200010805,0805,023,19.46353942,-99.18204859,1,2016-10,2016,2018,2019,11,2019-11,denue_09_1119_shp.zip
338521,682808,,TAEKWONDO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,SAN PEDRO XALPA,02710,1,EJE VIAL,3 NORTE (CALZADA SAN ISIDRO),630,0900200011080,1080,001,19.48584875,-99.2118454,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
338269,6313209,,CENTRO DEPORTIVO COYOACAN AC,CENTRO DEPORTIVO COYOACAN AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Benito Juárez,Benito Juárez,GENERAL PEDRO MA ANAYA,03340,1,CALLE,CARRILLO PUERTO,359,0901400010971,0971,006,19.3613696,-99.1620173,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
337307,6313144,,CENTRO LIBANÉS,CENTRO LIBANES AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Benito Juárez,Benito Juárez,CREDITO CONSTRUCTOR,03940,1,CALLE,HERMES,67,0901400010929,0929,023,19.36361332,-99.17993616,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
337220,884585,,CLUB DE PORTIVO MIXCOAC,CLUB DEPORTIVO MIXCOAC AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,CALLE,JEREZ,32,0901400010793,0793,006,19.37384779,-99.18210091,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
338732,966278,,DEPORTIVO GUMERCINDO ROMERO,DELEGACIÓN BENITO JUÁREZ,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,LETRAN VALLE,03650,1,CALLE,MONTE ALBAN,636,0901400010632,0632,023,19.37538771,-99.15331585,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
339155,871199,,DEPORTIVO TIRSO HERNANDEZ,GOBIERNO DEL DISTRITO FEDERAL,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,8 DE AGOSTO,03820,1,CALLE,RIO BECERRA,,0901400010187,0187,022,19.39490672,-99.18783535,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
332857,6766206,,GIMNASIO ACTIVO,GIMNASIO ACTIVO SA DE CV,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,BANJIDAL,09480,1,EJE VIAL,7 SUR (MUNICIPIO LIBRE),0,0901400010774,0774,032,19.36864949,-99.14515197,1,2016-10,2016,2018,2019,11,2019-11,denue_09_1119_shp.zip
333938,7255757,,KINAKU ARTE Y BIENESTAR,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,NATIVITAS,03500,1,CALLE,EMMA,354,0901400010331,0331,002,19.38546617,-99.13630965,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
338620,6847477,,SPORT CITY INSURGENTES,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,JOSE GUADALUPE,03900,1,AVENIDA,INSURGENTES SUR,1065,0901400010914,0914,003,19.36356724,-99.18240315,1,2018-03,2018,2018,2019,11,2019-11,denue_09_1119_shp.zip
338583,6848147,,SPORT CITY UNIVERSIDAD,SPORT CITY UNIVERSIDAD SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,SANTA CRUZ ATOYAC,03310,1,AVENIDA,UNIVERSIDAD,790,0901400010825,0825,003,19.37182626,-99.16395799,1,2018-03,2018,2018,2019,11,2019-11,denue_09_1119_shp.zip
339267,869740,,SPORTIKA FIT FOR FITNES,"GYMKURP, SA DE CV",713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE NORTE,03103,1,AVENIDA,INSURGENTES SUR,1806,0901400010219,0219,008,19.39516721,-99.17213653,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
339269,6697694,,SPORTIUM,OPERADORA DE CLUBES SAN ANGEL SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE SUR,03100,1,AVENIDA,UNIVERSIDAD,767,0901400010755,0755,010,19.37390948,-99.16291564,1,2016-01,2016,2018,2019,11,2019-11,denue_09_1119_shp.zip
339230,6322947,,SPORTS WORLD AMORES,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE,03100,1,AVENIDA,COYOACAN,1622,0901400010810,0810,010,19.3662834,-99.17224096,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
339212,6318666,,SPORTS WORLD DEL VALLE,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,AVENIDA,INSURGENTES SUR,1391,0901400010793,0793,021,19.3710141,-99.18003205,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
339210,6716780,,SPORTS WORLD FELIX CUEVAS,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,TLACOQUEMECATL DEL VALLE,03200,1,AVENIDA,FÉLIX CUEVAS,374,0901400010736,0736,004,19.37254559,-99.17296079,1,2016-01,2016,2018,2019,11,2019-11,denue_09_1119_shp.zip
339228,6847207,,SPORTS WORLD MANACAR,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,AVENIDA,INSURGENTES SUR,1457,0901400010793,0793,023,19.3687784,-99.18075243,1,2018-03,2018,2018,2019,11,2019-11,denue_09_1119_shp.zip
339224,6783754,,SPORTS WORLD OBRERO MUNDIAL,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,PIEDAD NARVARTE,03000,1,AVENIDA,CASA DEL OBRERO MUNDIAL,296,0901400010011,0011,005,19.40162059,-99.15966958,1,2017-03,2017,2018,2019,11,2019-11,denue_09_1119_shp.zip
339197,6318668,,SPORTS WORLD PATRIOTISMO,OPERADORA Y ADMINISTRADORA SW SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,SAN PEDRO DE LOS PINOS,03800,1,AVENIDA,INTERIOR (AVENIDA PATRIOTISMO),299,0901400010187,0187,026,19.39599957,-99.18103343,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
